tag_id,name,category,count,zh
392133,heart_censor,0,15789,心形马赛克
2276,pool,0,15716,泳池
403785,lowleg,0,15716,低腰款式
379970,bound_wrists,0,15697,手腕被束缚
584250,summer_uniform,0,15690,夏季制服
484924,heart_hands,0,15649,双手比心
9351,gothic_lolita,0,15646,哥特萝莉
3714,cannon,0,15635,炮
670635,cross-laced_clothes,0,15633,交叉花边服饰
390591,nipple_slip,0,15631,乳头走光
414765,hair_over_eyes,0,15609,头发遮着双眼
413878,electricity,0,15604,电
455615,cow_print,0,15581,奶牛系印花
8822,eyeball,0,15555,眼球
5252,cow_ears,0,15555,牛耳朵
617956,brown_shirt,0,15493,棕色衬衫
1258734,looking_ahead,0,15478,展望未来
3468,classroom,0,15466,教室
5626,antlers,0,15427,鹿角
537093,lace-up_boots,0,15414,系带靴
2181,cheerleader,0,15412,啦啦队
16704,glass,0,15409,玻璃
484456,back-to-back,0,15375,背靠背
571873,checkered_clothes,0,15373,方格的衣服
1571375,poke_ball_(basic),0,15372,基础红白精灵球
669725,holding_bag,0,15345,提着包
1303251,grey_pants,0,15322,灰色的裤子
1374209,food-themed_hair_ornament,0,15303,以食品为主题的发饰
468449,brown_dress,0,15299,棕色连衣裙
11030,silhouette,0,15266,轮廓
133767,swimsuit_under_clothes,0,15265,里面穿着泳衣
406034,arm_grab,0,15255,抓住手臂
639717,taut_clothes,0,15251,绷紧的衣服
408040,hitodama,0,15240,人魂
2586,witch,0,15209,魔女
588702,vambraces,0,15175,下臂护甲
5214,overalls,0,15168,工作服
1262171,holding_bottle,0,15154,拿着瓶子
476771,bush,0,15107,灌木
684289,spoken_question_mark,0,15107,表疑惑的会话气泡
1667541,pom_pom_(cheerleading),0,15083,POM POM（啦啦队）
1410771,artist_logo,0,15046,艺术家徽标
1516549,pink_headwear,0,15009,粉色头饰
1285325,wrist_scrunchie,0,15006,束腕
509,pocky,0,15003,百奇
1314823,black_sweater,0,15002,黑色毛衣
11270,mittens,0,14959,连指手套
1322401,black_horns,0,14952,黑色的角
469224,blue_thighhighs,0,14930,蓝色大腿
661340,holding_poke_ball,0,14924,拿着精灵球
42918,scales,0,14883,鳞片
493832,military_vehicle,0,14838,军用载具
607626,hair_stick,0,14837,发簪
450337,ankle_boots,0,14836,踝靴
84427,reading,0,14827,阅读
1601823,retro_artstyle,0,14817,复古Artstyle
1276712,layered_sleeves,0,14789,分层的衣袖
613947,toeless_legwear,0,14784,露趾裤袜
526607,print_bikini,0,14772,印花比基尼
493887,food_in_mouth,0,14760,嘴里有食物
375026,headdress,0,14754,头部穿戴物(偏笼统)
535186,breast_pocket,0,14746,乳袋
458819,talking,0,14725,有台词的
1509969,hip_focus,0,14716,臀部为焦点
445092,wince,0,14699,尤指女性刚性交时畏缩的表情
1297465,pulled_by_self,0,14678,拉下自己的衣物
8318,nipple_tweak,0,14675,玩弄乳头
4572,candle,0,14665,蜡烛
1574,magic,0,14662,魔法
391568,assault_rifle,0,14630,突击步枪
377998,petite,0,14601,娇小的
1257079,print_kimono,0,14599,印花和服
1447858,feather_hair_ornament,0,14590,羽毛发饰
232297,gohei,0,14581,御币
1501454,tinted_eyewear,0,14578,有色眼镜
665407,hand_to_own_mouth,0,14576,手朝向自己嘴
435550,headpat,0,14569,头上
574501,ringed_eyes,0,14566,圈圈眼
393028,controller,0,14549,控制器
414957,confetti,0,14536,彩色纸屑(祝贺)
576287,blood_on_clothes,0,14528,在衣服上鲜血
423612,wedding_ring,0,14525,结婚戒指
477517,chinese_zodiac,0,14522,十二生肖
416906,bangle,0,14510,手镯
464543,cable,0,14503,线缆
1297657,zipper_pull_tab,0,14492,拉链的拉片
517935,purple_bikini,0,14481,紫色比基尼
378454,wind_lift,0,14466,起风效果|上升气流
397155,huge_ass,0,14457,大屁股
10280,flag,0,14452,旗
10713,unzipped,0,14401,拉开拉链的
11173,sundress,0,14385,太阳裙|背心裙
526025,pleated_dress,0,14381,百褶连衣裙
488078,purple_jacket,0,14360,紫色夹克
713203,crotch_seam,0,14354,裆部的缝
397948,road,0,14345,路
374936,lamp,0,14315,灯
663804,armored_dress,0,14313,战甲裙
704492,armored_boots,0,14309,装甲靴
2319,fantasy,0,14305,幻想
682963,claw_pose,0,14270,嘎哦
646445,mask_on_head,0,14246,掀到头上的面具
1339640,midriff_peek,0,14221,微微露出腹部
843857,red_kimono,0,14215,红色和服
871328,black_kimono,0,14164,黑色和服
838605,animal_focus,0,14160,以动物为焦点
14859,pointless_censoring,0,14157,敷衍的打码
529429,covered_eyes,0,14148,蒙住的眼
152,ninja,0,14131,忍者
616593,purple_gloves,0,14129,紫色手套
2231,fairy,0,14128,妖精
11883,cityscape,0,14123,城市背景
482857,joints,0,14118,关节
485597,grey_dress,0,14117,灰色连衣裙
376451,inverted_nipples,0,14116,内陷乳头
1804525,bridal_garter,0,14094,新娘吊袜带
461439,tube_top,0,14090,管顶
408359,bare_back,0,14086,裸背
720760,holding_tray,0,14076,托着盘子
1230896,horn_ornament,0,14072,角上有饰物
446289,cow_horns,0,14060,牛角
394881,school_desk,0,14022,课桌
1250483,holding_fan,0,14020,拿着扇子
644684,chestnut_mouth,0,14007,栗子嘴
374533,creature,0,14002,创造物
699839,halloween_costume,0,13995,万圣节装扮
12457,tatami,0,13959,榻榻米
412037,open_fly,0,13955,解开的裤子拉链
2880,scythe,0,13942,大镰刀
280408,salute,0,13933,敬礼
2780,beachball,0,13925,沙滩球
3880,light,0,13918,光
407744,happy_sex,0,13880,幸福的做爱
4436,bench,0,13877,长凳
498201,mini_crown,0,13862,迷你皇冠
458,nurse,0,13754,护士
1396655,white_capelet,0,13696,白色披风
211409,wet_shirt,0,13694,湿衬衫
1685910,painting_(medium),0,13693,绘画（媒介）
416331,animal_costume,0,13665,动物系装扮
6158,orgasm,0,13651,高潮|绝顶
785234,shoulder_cutout,0,13651,露肩装
669033,triangle_mouth,0,13650,三角嘴
394150,blue_rose,0,13605,蓝玫瑰
3992,bucket,0,13604,水桶
23249,everyone,0,13591,集合绘
568920,+++,0,13587,
500740,very_short_hair,0,13586,很短的头发
484631,naked_shirt,0,13576,裸体且穿着衬衫
614827,tachi-e,0,13576,立绘
686321,half_gloves,0,13574,很短的手套|半截手套
377169,stuffed_rabbit,0,13566,
1257811,on_couch,0,13544,在沙发上
15131,riding,0,13529,骑
656166,hands_on_own_face,0,13507,双手放在自己的脸上
185924,key,0,13495,钥匙
723097,after_vaginal,0,13490,事后阴道特写
525152,white_fur,0,13469,白色皮毛
6318,space,0,13468,宇宙
656170,hands_on_own_chest,0,13459,双手放在自己的胸口
6312,femdom,0,13455,逆强奸
516299,style_parody,0,13449,画风模仿
545704,blue_hairband,0,13438,蓝色发带
390148,green_skin,0,13429,绿色皮肤
617541,brown_pants,0,13411,棕色长裤
1303436,red_choker,0,13408,红色项圈
624352,strap_gap,0,13384,泛指覆盖面少的吊带胸罩
572672,japanese_armor,0,13380,日本铠甲
498546,male_underwear,0,13317,男用内裤
1379926,black_hoodie,0,13300,黑色连帽衫
1609981,uneven_legwear,0,13299,不均匀的腿衣
1342276,blue_halo,0,13257,蓝色光环
1367435,falling_petals,0,13231,落花
43263,anchor,0,13204,锚
461639,happy_new_year,0,13185,新年快乐
251010,tiger_ears,0,13185,虎耳
615659,blue_vest,0,13181,蓝色背心
464560,frog,0,13148,青蛙
375110,haori,0,13142,羽织
288161,office_lady,0,13140,办公室女职员
811495,undercut,0,13129,帽盔式发型
678558,hand_on_own_chin,0,13109,手碰着自己的下巴
389456,holster,0,13098,武装带
230,waitress,0,13088,女服务员
1267724,symbol_in_eye,0,13068,眼睛里有符号
656167,hand_on_another's_face,0,13066,手接触到对方的脸
933253,on_chair,0,13054,坐在椅子上
638006,thighlet,0,13040,大腿
466164,laughing,0,12989,在笑的
394722,wet_hair,0,12986,湿头发
1420938,holding_polearm,0,12983,手持长柄武器
2802,earmuffs,0,12974,耳罩
473213,red_thighhighs,0,12958,红色大腿
3242,airplane,0,12951,飞机
480027,purple_thighhighs,0,12947,紫色大腿
675233,open_cardigan,0,12941,打开开衫
507378,yellow_bikini,0,12917,黄色比基尼
1429562,two-tone_dress,0,12910,两色连衣裙
473301,bow_bra,0,12905,带蝴蝶结的胸罩
480899,5boys,0,12887,5个男性
450702,naval_uniform,0,12876,海军制服
464674,stretching,0,12867,拉伸
551848,polka_dot_background,0,12857,圆斑背景
15272,bridal_veil,0,12846,婚纱头纱
2559,incest,0,12840,乱伦
1516550,purple_headwear,0,12834,紫色头饰
449932,w,0,12831,手指比W
576561,alternate_eye_color,0,12826,异瞳
411770,cum_in_ass,0,12809,肛门内射
30851,3koma,0,12802,三格漫画
5104,shade,0,12790,日荫
492202,flat_cap,0,12779,平顶帽|司机帽
404958,pilot_suit,0,12756,驾驶员专用服
4939,precum,0,12749,先走汁
461530,balloon,0,12748,气球
1456682,armpit_crease,0,12742,腋窝皱褶
506,dark,0,12729,黑暗
547893,indian_style,0,12726,盘腿坐
450266,wine_glass,0,12719,红酒杯
468789,paw_gloves,0,12717,兽爪手套
536,bukkake,0,12709,射满脸
464726,tight_clothes,0,12700,
463399,randoseru,0,12691,小学书包
1253894,holding_microphone,0,12690,拿着麦克风
394136,red_panties,0,12686,红色内裤
1388797,blue_neckerchief,0,12674,蓝色的围巾
1278425,rigging,0,12673,舰装
715118,ear_covers,0,12668,耳罩
567329,limited_palette,0,12664,有限色盘作画
441419,:>,0,12662,
4965,dagger,0,12657,匕首
626241,triangular_headpiece,0,12643,三角头巾
688713,snake_hair_ornament,0,12641,蛇形发饰|蛙头发饰
2565,battle,0,12629,战斗|比试|战争|游戏
602796,star_print,0,12628,星形图案|星形印花
1795966,cone_hair_bun,0,12628,锥头发包
469422,paw_print,0,12618,爪印图案
672705,pink_kimono,0,12589,粉色和服
528129,one_breast_out,0,12587,露出一只乳房
430066,id_card,0,12585,学生证|身份证
421188,against_wall,0,12582,压在墙上
1310698,curled_horns,0,12579,弯曲的角
599873,air_bubble,0,12575,气泡
558230,ice_wings,0,12573,冰翼
393840,purple_panties,0,12572,紫色内裤
466142,fishnet_thighhighs,0,12567,渔网长筒袜
1669227,hugging_own_legs,0,12529,拥抱自己的腿
411560,sexually_suggestive,0,12527,性暗示
648077,heart_of_string,0,12527,串成心形的绳子(或线条)
6182,shibari,0,12517,绳缚
375461,belly,0,12513,腹部
8180,drunk,0,12508,喝醉的
125420,bald,0,12506,秃头
396079,looking_afar,0,12494,遥望
466325,autumn_leaves,0,12494,秋叶
1308012,red_hakama,0,12472,绯袴
15202,nipple_piercing,0,12442,乳头穿刺
659072,muneate,0,12426,胸甲
166945,yellow_dress,0,12425,黄色连衣裙
390180,bathing,0,12415,入浴
1462380,disposable_cup,0,12388,一次性纸杯
555246,black_border,0,12383,黑色边框
7495,sarong,0,12366,莎笼|沙滩浴巾
499324,red_shorts,0,12365,红色短裤
1693074,own_hands_clasped,0,12325,自己的手紧紧抓住
666816,hand_on_own_head,0,12313,手放在头上
3748,slippers,0,12296,拖鞋
502136,whisker_markings,0,12285,脸颊有胡须状痕迹(如狐妖脸上)
613998,mismatched_legwear,0,12279,双色裤袜
1246198,mechanical_halo,0,12275,机械式天使光环
472448,highleg_bikini,0,12261,高开衩的比基尼
1410613,patreon_logo,0,12259,打了patreon的logo
386389,bracer,0,12257,护腕
1393212,yellow_neckerchief,0,12250,黄色的脖子
1470809,red_horns,0,12248,红色的角
532943,covering_crotch,0,12247,遮着裆部
533391,open_hand,0,12226,张开的手
1320887,anal_object_insertion,0,12221,肛门物体插入
888554,cropped_shirt,0,12205,短衬衫
397156,presenting,0,12193,(性诱惑)展示
1611664,oil-paper_umbrella,0,12189,油纸伞
544390,>:),0,12177,
1685196,hakama_short_skirt,0,12172,哈卡马短裙
459290,snowflakes,0,12170,雪花
412080,sleeve_cuffs,0,12166,袖口
464545,carrot,0,12160,胡萝卜
1302741,red_ascot,0,12149,红色ascot
1316394,hip_vent,0,12122,服装露出髋部侧面
375915,animal_hat,0,12120,动物主题帽饰
461736,alternate_hair_color,0,12118,发色变化
7580,mecha_musume,0,12095,机娘
16149,sack,0,12093,麻布
541599,mechanical_arms,0,12078,机械臂
3444,computer,0,12072,计算机
589024,arm_strap,0,12071,手臂带
374409,bad_anatomy,0,12016,错误的人体结构
592643,navel_cutout,0,11997,服装上有露出肚脐的开口
15771,raccoon_ears,0,11979,浣熊耳朵
1416387,kita_high_school_uniform,0,11972,县立北高校制服|县立北高校(凉宫春日的忧郁)
500472,evil_smile,0,11963,邪恶的笑容
1617412,bare_pectorals,0,11946,裸露的胸部
5861,bishounen,0,11940,美少年
576693,tile_floor,0,11933,瓷砖地板
4787,axe,0,11923,斧头
1257081,scar_on_cheek,0,11893,脸颊上的疤痕
639869,white_cape,0,11888,白色斗篷
1812672,pink_halo,0,11868,
9481,teapot,0,11866,茶壶
1370047,white_choker,0,11838,白色项圈
720163,partially_unbuttoned,0,11822,解开部分纽扣
2006742,unworn_eyewear,0,11782,
726825,shoulder_tattoo,0,11775,肩部纹身
483988,condom_wrapper,0,11765,避孕套包装
525747,lolita_hairband,0,11741,洛丽塔发带
9983,dancing,0,11740,跳舞
2414,vampire,0,11731,吸血鬼
1468069,multiple_others,0,11683,多个性别暧昧的角色
469551,facepaint,0,11671,脸部画有图案
1450619,wide_shot,0,11630,广角镜头
11019,scared,0,11602,害怕的
394083,knee_pads,0,11596,护膝
521120,backless_dress,0,11583,露背连衣裙
538023,on_ground,0,11581,在地上
447310,green_nails,0,11572,绿色的指甲
434704,string,0,11571,绳子
558653,casual_one-piece_swimsuit,0,11568,连体泳衣
395583,mother_and_daughter,0,11562,母女
411657,torn_thighhighs,0,11559,大腿撕裂
546667,print_shirt,0,11543,印花衬衫
462351,animal_nose,0,11539,动物鼻子
408438,hair_up,0,11531,盘起来的头发
461159,reference_sheet,0,11529,参考表
594366,bat_(animal),0,11529,蝙蝠（动物）
411966,used_condom,0,11506,用过的避孕套
419116,tied_shirt,0,11504,把衣服(衣角和下摆)打结
492982,layered_dress,0,11503,分层连衣裙
158473,string_panties,0,11497,系绳内裤
13810,torii,0,11489,鸟居
1256688,bandaged_leg,0,11486,绑着绷带的腿
3138,bread,0,11482,面包
881062,grabbing_own_breast,0,11480,抓住自己的乳房
4026,pumpkin,0,11461,南瓜
1379635,mmf_threesome,0,11460,二男加一女
1081137,imminent_penetration,0,11458,即将受孕
462974,squiggle,0,11431,表不满和发牢骚的符号
388762,sleeveless_turtleneck,0,11429,无袖高领毛衣
380303,bound_arms,0,11427,手臂被束缚
547199,bikini_skirt,0,11423,比基尼裙
669790,futa_with_female,0,11394,扶她和女性
484880,architecture,0,11388,建筑
15020,hibiscus,0,11380,扶桑花
1349338,red_leotard,0,11371,红色连身衣
490069,disembodied_limb,0,11366,断肢
728807,animification,0,11364,动画化
451190,layered_skirt,0,11351,分层的半裙
5199,leggings,0,11349,紧身裤
1369967,watercraft,0,11343,船艇
562575,green_bikini,0,11334,绿色比基尼
1318267,public_indecency,0,11321,公开猥亵
1278539,long_sideburns,0,11313,长鬓角
572821,star_earrings,0,11290,星形耳环
372,bath,0,11283,洗澡
1222476,crescent_hair_ornament,0,11281,月牙发饰
530962,arm_under_breasts,0,11276,托胸
2570,idol,0,11272,偶像
496617,marker_(medium),0,11264,用记号笔作的画
1260880,fang_out,0,11260,露出虎牙|露出尖牙
409720,scabbard,0,11257,鞘
1248463,brown_coat,0,11254,棕色外套
10369,bedroom,0,11254,卧室
745997,holding_animal,0,11245,抱着动物
428808,wagashi,0,11244,日式点心
617315,pantyhose_under_shorts,0,11236,短裤下的连裤袜
1382120,holding_instrument,0,11234,拿着乐器
414233,cum_on_clothes,0,11217,射在衣服上
400382,mouse_tail,0,11191,鼠尾巴
456270,tasuki,0,11169,襷
470269,on_one_knee,0,11165,
675356,multicolored_background,0,11164,多色背景
578891,shoulder_blades,0,11164,肩胛骨
650433,invisible_chair,0,11163,隐形椅子
464570,peach,0,11128,桃
412048,ribbon_choker,0,11127,缎带项圈
426594,lace-trimmed_panties,0,11101,蕾丝边内裤
614271,lace-trimmed_legwear,0,11095,蕾丝边裤袜
12724,field,0,11093,田野
715545,duel_monster,0,11075,游戏王决斗怪兽
474210,leg_ribbon,0,11070,腿部丝带
563862,gameplay_mechanics,0,11066,(融入了)游戏机制元素
474598,tate_eboshi,0,11040,乌纱
4358,plugsuit,0,11036,EVA驾驶员服
538586,hat_feather,0,11036,带有羽毛的帽子
448185,garrison_cap,0,11002,船形帽|卫戍帽|军便帽
375526,short_kimono,0,10991,短下摆和服
9504,magatama,0,10984,勾玉
376034,white_eyes,0,10974,白色的眼睛
504750,princess_carry,0,10974,公主抱
4960,parasol,0,10971,阳伞
732590,interspecies,0,10968,异种奸|异种爱
1328025,fur-trimmed_coat,0,10964,镶边皮草大衣
5857,leather,0,10957,皮革
515909,asymmetrical_clothes,0,10934,不对称的服饰
473218,lace-trimmed_bra,0,10930,蕾丝边胸罩
408248,transparent,0,10916,透明的
8577,paintbrush,0,10904,画笔
454128,head_wreath,0,10901,头上戴着花冠
516029,shimenawa,0,10874,注连绳|七五三绳
444507,deep_skin,0,10868,角色的另一面(多指色情)
684956,frilled_bow,0,10867,花边蝴蝶结
8301,black_cat,0,10867,黑猫
3473,giant,0,10850,巨人
1488686,tilted_headwear,0,10841,歪着的头饰
1290625,single_bare_shoulder,0,10807,露出单边肩膀
558829,animal_on_head,0,10802,头上有动物
1269062,mitakihara_school_uniform,0,10791,见泷原中学校制服
1369553,blunt_ends,0,10788,钝结束
421507,leg_grab,0,10765,抓着腿
4964,nosebleed,0,10736,流鼻血
507586,yellow_skirt,0,10728,黄色裙子
75228,aura,0,10714,灵气
390530,grey_skin,0,10713,灰色皮肤
1749079,sample_watermark,0,10710,样品水印
547384,tail_raised,0,10702,尾巴ascot
481547,holding_hair,0,10691,握着头发|手指绕着头发
578643,striped_background,0,10680,条纹背景
8433,thumbs_up,0,10677,竖大拇指
606748,chibi_inset,0,10655,内含Q版形象
1441862,purple_footwear,0,10654,紫色鞋类
416486,photo_(object),0,10645,照片
473248,blue_bra,0,10629,蓝色胸罩
513428,watercolor_(medium),0,10624,水彩画风
388908,raglan_sleeves,0,10603,连肩衣袖
6235,harness,0,10600,背带
726933,clothes_around_waist,0,10600,衣服系在腰上
1379636,ffm_threesome,0,10592,女女男3P
443796,under_covers,0,10588,盖着被子的
456515,tiger_print,0,10571,虎纹
596854,blue_scarf,0,10559,蓝色围巾
646363,company_name,0,10555,有版权署名
1441860,grey_footwear,0,10541,灰色鞋类
1228172,asymmetrical_gloves,0,10537,不对称的手套
524381,ear_ornament,0,10536,耳朵装饰
1672,tea,0,10509,茶
574178,o-ring_top,0,10487,带O型环的上衣
544230,asymmetrical_wings,0,10475,不对称的翅膀
522720,naked_towel,0,10472,裸体且裹着毛巾
491802,standing_sex,0,10468,站立后入
547394,o-ring_bikini,0,10467,带O型环的比基尼
493064,over_shoulder,0,10451,扛在肩上
473742,two_tails,0,10432,有两条尾巴
493164,forehead_jewel,0,10431,额前有宝石
412376,stitches,0,10412,缝合的缝线
835846,white_collar,0,10378,白色领子
595503,facial_tattoo,0,10366,脸部有纹身
1383260,purple_kimono,0,10358,紫色和服
474306,headphones_around_neck,0,10355,耳机挂在脖子上
376270,pantyhose_pull,0,10338,褪下的裤袜
1397428,white_tank_top,0,10335,白色无袖紧身背心
13851,halftone,0,10320,一种漫画中常见的网点状的组色组图画法
514087,cross_necklace,0,10304,十字架项链
403904,french_kiss,0,10301,舌吻
1355714,crescent_hat_ornament,0,10296,新月形装饰
478328,rolling_eyes,0,10293,翻白眼
392495,tiptoes,0,10291,踮起脚尖
593165,out-of-frame_censoring,0,10284,关键部位在画面外
1400566,toned_male,0,10278,健美男
468991,kicking,0,10270,踢
6203,vines,0,10267,藤曼
1233477,crop_top_overhang,0,10263,乳帘
11651,annoyed,0,10255,恼怒的
562151,short_over_long_sleeves,0,10244,内侧穿着长袖外面套着短袖衣服
596449,pigeon-toed,0,10242,萌向的内八腿
485014,white_rose,0,10225,白玫瑰
459097,cowbell,0,10180,牛铃
1041483,split_mouth,0,10176,不连续嘴巴
374961,no_pupils,0,10176,没画出瞳孔
469978,glowing_eye,0,10174,发光的眼睛(单眼)
682686,spoken_exclamation_mark,0,10173,会话气泡里带感叹号
1271756,black_scarf,0,10150,黑色围巾
14461,open_kimono,0,10139,敞开的和服
724764,hand_on_own_thigh,0,10138,手放自己大腿
516432,imminent_kiss,0,10137,快亲上了
406340,oversized_clothes,0,10123,过大号的衣服
1392820,black_neckerchief,0,10123,黑色的围巾
1574663,two-sided_fabric,0,10108,双层样式的服饰画法
1262142,holding_bouquet,0,10103,手捧花束
3356,peeing,0,10081,撒尿|失禁
16791,strap,0,10077,大件物品的吊带
1328011,fur-trimmed_sleeves,0,10074,毛皮镶边袖子
661337,aqua_nails,0,10074,水蓝色指甲
610074,platform_footwear,0,10065,平台鞋
462735,old,0,10057,老的
1301235,pubic_tattoo,0,10055,淫纹
1750248,onee-shota,0,10041,Onee-shota
484616,maple_leaf,0,10021,枫叶
501583,in_container,0,10019,(角色)在容器里
1740,mermaid,0,10018,美人鱼
1481917,sakuragaoka_high_school_uniform,0,10017,樱丘女子高等学校校服
1244676,one-piece_tan,0,10006,泳衣晒痕
383117,breast_sucking,0,9999,吸奶
483436,fish_tail,0,9995,鱼尾
1385413,white_hoodie,0,9989,白色连帽衫
612000,constricted_pupils,0,9970,收缩的瞳孔
515552,striped_dress,0,9966,条纹连衣裙
710372,orange_shirt,0,9944,橙色衬衫
488261,blue_cape,0,9942,蓝色斗篷
1719049,split-color_hair,0,9941,彩色头发
665739,holding_gift,0,9927,拿着礼物
1689923,pectoral_cleavage,0,9907,胸肌乳沟
465393,pee,0,9901,尿
519374,white_belt,0,9896,白色腰带
492645,gyaru,0,9888,辣妹
439130,anniversary,0,9882,纪念日
491645,head_fins,0,9881,鱼人耳|人鱼耳|鳍状耳朵
703196,leaf_hair_ornament,0,9880,叶子发饰
1431068,holding_stuffed_toy,0,9869,拿着填充玩具
3971,handcuffs,0,9863,手铐
1554924,m_legs,0,9855,M字摆腿
614744,red_pants,0,9839,红色裤子
403779,navel_piercing,0,9834,脐钉
472069,cross-section,0,9824,截面图
440369,multiple_persona,0,9817,多重形象的角色
1320888,vaginal_object_insertion,0,9817,阴道异物插入
496894,face-to-face,0,9806,脸贴脸
414159,x-ray,0,9799,透视
1491182,vehicle_focus,0,9795,载具的特写
11555,bathroom,0,9780,浴室
465707,biting,0,9765,咬
200140,magic_circle,0,9745,魔法阵
1375840,rabbit_hair_ornament,0,9742,兔子头发装饰
447060,spiked_collar,0,9739,带钉项圈
1451201,draph,0,9738,牛角族
2215,house,0,9728,房子
7929,shackles,0,9725,手铐|镣铐|枷锁
415106,neck_ring,0,9724,颈环
4633,singing,0,9722,唱歌
4429,pencil,0,9721,铅笔
381114,red_skin,0,9714,红色皮肤
1701063,holding_another's_wrist,0,9710,握住他人的手腕
5157,sad,0,9706,悲伤的
460555,hair_censor,0,9699,头发遮住了乳头(三点)
400657,one-eyed,0,9698,独眼
4065,explosion,0,9688,爆炸
662950,name_connection,0,9680,名称连接
2566,mushroom,0,9669,蘑菇
10704,bamboo,0,9665,竹子
559585,playing_instrument,0,9664,演奏乐器
513423,graphite_(medium),0,9656,铅笔画(中号)
423348,chest_hair,0,9656,胸毛
384905,symmetrical_docking,0,9650,胸部贴着胸部
9331,falling,0,9639,正在下坠的
1320534,pink_bowtie,0,9638,粉红色的领结
1313352,brown_sweater,0,9638,棕色毛衣
1260411,holding_plate,0,9624,端着碟子
1418952,colored_tips,0,9622,彩色技巧
268105,pants_pull,0,9617,拉着裤子
374955,ruins,0,9613,废墟
1238881,yellow_necktie,0,9603,黄色领带
698860,hand_on_own_knee,0,9589,手放在自己的膝盖上
666125,holding_fruit,0,9585,拿着水果
53988,fox_mask,0,9576,狐狸面具
2100,summer,0,9573,夏天
482927,belt_pouch,0,9568,腰包
681480,light_frown,0,9559,皱眉
474715,crescent_moon,0,9557,新月
399391,spiked_bracelet,0,9552,带钉手镯
2006746,unworn_shoes,0,9545,
471436,doughnut,0,9533,甜甜圈
495147,hair_slicked_back,0,9522,头发往后捋|往后梳的头发|背头发型
490261,partially_colored,0,9509,部分上色
379375,red_coat,0,9507,红色外套
663521,shoe_soles,0,9502,鞋底
390893,water_bottle,0,9498,水瓶
6202,winter,0,9488,冬季
659487,black_tank_top,0,9487,黑色无袖紧身背心
501739,folded,0,9477,抬腿露阴
490606,afterimage,0,9472,残像
1354336,grey_shorts,0,9457,灰色短裤
13126,lineart,0,9450,素线画
395294,head_scarf,0,9449,包头巾(名词)
3102,greaves,0,9432,胫甲
384906,asymmetrical_docking,0,9422,胸部互碰|胸顶着胸
2918,fireworks,0,9416,烟花
560670,narrow_waist,0,9411,妖娆的腰
16170,television,0,9403,电视
466015,kitsune,0,9396,妖狐
12391,double_penetration,0,9389,二穴
590917,leaf_on_head,0,9363,头上的叶子
673732,goat_horns,0,9359,山羊角
420828,sliding_doors,0,9358,移动门
658791,necktie_between_breasts,0,9356,领带贴(夹)在乳沟里
569780,pink_rose,0,9354,粉红玫瑰
430765,sunbeam,0,9352,阳光
499772,copyright_notice,0,9347,
54490,monitor,0,9323,显示器
643811,micro_shorts,0,9312,小尺寸短裤
2576,fat,0,9309,肥胖的|大号美女
443371,raccoon_tail,0,9302,浣熊尾巴
464580,split,0,9286,分开
530616,checkered_floor,0,9253,格子地板
637674,slingshot_swimsuit,0,9251,弹弓泳衣|吊带泳衣|V字泳衣
2998,cunnilingus,0,9242,舔阴
560578,multicolored_skin,0,9238,多彩皮肤
4924,camouflage,0,9220,迷彩
543207,east_asian_architecture,0,9215,东方风格建筑
396470,arm_cannon,0,9211,手炮
1515359,pink_theme,0,9198,粉色主题
718360,polka_dot_bow,0,9184,圆斑蝴蝶结
629455,striped_necktie,0,9181,条纹领带
7834,naked_apron,0,9176,裸体围裙
11870,manly,0,9167,强壮的
393313,nervous,0,9157,不安的
1326379,red_capelet,0,9156,红色披肩
1261156,green_vest,0,9155,绿色背心
1152618,bandaid_on_leg,0,9155,腿上贴着创可贴
1320207,white_bowtie,0,9144,白色领结
395658,christmas_tree,0,9120,圣诞树
1269638,handheld_game_console,0,9117,手里拿着游戏机
534254,brick_wall,0,9106,砖墙
1330221,fur-trimmed_gloves,0,9083,毛皮镶边手套
393891,no_shirt,0,9075,没穿衬衫
15959,loose_socks,0,9069,泡泡袜
532949,trigger_discipline,0,9053,手指没放在扳机上
279773,body_writing,0,9040,在身上写字
1422110,ears_through_headwear,0,9035,为耳朵留洞的头饰
390703,purple_skin,0,9029,紫色皮肤
12286,badge,0,9007,徽章
1575551,gap_(touhou),0,9006,隙间(东方)
1510922,other_focus,0,8998,性别不定的非人角色
1390702,multicolored_jacket,0,8997,彩色外套
491943,dark_persona,0,8992,黑化
537886,shorts_under_skirt,0,8986,短裙里穿着短裤
575497,starry_background,0,8986,星空背景
546385,heart_earrings,0,8984,心形耳环
148527,stool,0,8984,凳子
1401801,black_capelet,0,8979,黑色披肩
676529,licking_penis,0,8976,舔阴茎
606828,bead_necklace,0,8976,珠子项链
15258,torpedo,0,8970,鱼雷
436870,:/,0,8953,
486934,no_mouth,0,8953,没画出嘴
238471,babydoll,0,8941,性感女性睡衣
464550,coin,0,8936,硬币
511662,arm_guards,0,8933,护臂
452549,!!,0,8930,
1312164,green_necktie,0,8924,绿领带
1409552,ooarai_school_uniform,0,8922,大洗联队军服
644510,dark_background,0,8914,黑暗背景
1915731,double-parted_bangs,0,8912,
1230827,dark_blue_hair,0,8894,深蓝色头发
706995,erection_under_clothes,0,8888,老二立帐篷
1302909,brown_shorts,0,8887,棕色短裤
